left_x,left_y,right_x,right_y,horizontalRatio,verticalRatio,Centre,Left,Right,Up,Down
511,469,665,454,0.5474308300395256,0.5555555555555556,1,0,0,1,0
510,464,662,455,0.542906746031746,0.7083333333333334,1,0,0,1,0
513,450,664,443,0.5461538461538462,0.625,1,0,0,1,0
520,403,664,396,0.5737704918032787,0.6376811594202898,1,0,0,1,0
520,376,662,373,0.5586206896551724,0.675,1,0,0,1,0
527,349,665,345,0.567945286946179,0.675,1,0,0,1,0
533,333,666,330,0.5762987012987013,0.6904761904761905,1,0,0,1,0
531,326,660,322,0.5797448165869219,0.7071428571428571,1,0,0,1,0
532,334,659,329,0.5776094276094277,0.7,1,0,0,1,0
530,334,656,331,0.5813492063492063,0.6833333333333333,1,0,0,1,0
530,335,656,331,0.5943181818181817,0.6921052631578948,1,0,0,1,0
529,339,658,337,0.5618819776714513,0.6742424242424242,1,0,0,1,0
528,351,660,349,0.5695812807881773,0.6666666666666666,1,0,0,1,0
528,366,661,361,0.5809468147282291,0.6590909090909091,1,0,0,1,0
525,381,661,375,0.5723261250730567,0.6590909090909091,1,0,0,1,0
523,420,659,414,0.573502722323049,0.6304347826086957,1,0,0,1,0
522,463,656,456,0.5636363636363636,0.6833333333333333,1,0,0,1,0
521,488,655,482,0.5571741854636592,0.6442687747035574,1,0,0,1,0
526,518,658,511,0.5648820326678765,0.6818181818181818,1,0,0,1,0
526,521,657,515,0.5789473684210527,0.6669960474308301,1,0,0,1,0
530,508,660,502,0.5800637958532695,0.6669960474308301,1,0,0,1,0
536,495,665,492,0.5852272727272727,0.7,1,0,0,1,0
543,446,669,442,0.584045584045584,0.72953216374269,1,0,0,1,0
536,408,668,411,0.5384615384615384,0.7941176470588235,1,0,0,1,0
534,251,667,248,0.6094043887147336,0.743421052631579,1,0,0,1,0
530,231,667,224,0.5424876847290641,0.6956521739130435,1,0,0,1,0
532,178,668,177,0.5834899749373434,0.7142857142857143,1,0,0,1,0
531,160,659,155,0.5310230024213075,0.7321428571428572,1,0,0,1,0
529,194,661,189,0.5794258373205741,0.7184210526315788,1,0,0,1,0
524,216,661,209,0.5568609022556391,0.696969696969697,1,0,0,1,0
526,250,663,248,0.5303884711779449,0.6904761904761905,1,0,0,1,0
529,273,663,271,0.5644673123486683,0.6376811594202898,1,0,0,1,0
529,298,663,297,0.5895675043834016,0.6442687747035574,1,0,0,1,0
522,324,660,325,0.5461561743341404,0.6168478260869565,1,0,0,1,0
520,349,652,346,0.5835423197492162,0.6385869565217391,1,0,0,1,0
516,369,648,365,0.5871305418719213,0.6515151515151515,1,0,0,1,0
526,354,657,351,0.5785098522167488,0.6277056277056277,1,0,0,1,0
558,348,689,344,0.568539994052929,0.6086956521739131,1,0,0,1,0
592,339,725,340,0.5640133171912833,0.6304347826086957,1,0,0,1,0
636,321,774,330,0.5389150943396226,0.5907894736842105,1,0,0,1,0
714,320,849,330,0.5839804429105551,0.681159420289855,1,0,0,1,0
760,312,898,328,0.6048245614035088,0.6818181818181818,1,0,0,1,0
786,303,925,321,0.5945872061235649,0.6887351778656126,1,0,0,1,0
810,302,950,329,0.5826923076923077,0.6602564102564102,1,0,0,1,0
812,306,953,337,0.5883620689655172,0.6346153846153846,1,0,0,1,0
801,311,941,343,0.5847430058555627,0.696969696969697,1,0,0,1,0
778,314,918,339,0.6046545667447307,0.6941666666666667,1,0,0,1,0
747,318,885,332,0.5714912280701754,0.7291666666666666,1,0,0,1,0
704,320,840,326,0.5597680642283676,0.6887351778656126,1,0,0,1,0
662,317,795,321,0.5260989010989011,0.6842105263157894,1,0,0,1,0
603,325,735,319,0.5523005627275737,0.6842105263157894,1,0,0,1,0
550,331,680,320,0.5691721132897604,0.6578947368421053,1,0,0,1,0
508,339,637,317,0.5638078902229846,0.725,1,0,0,1,0
452,337,586,313,0.5428666004634227,0.698051948051948,1,0,0,1,0
402,345,536,313,0.5439814814814815,0.733201581027668,1,0,0,1,0
365,357,496,316,0.561244019138756,0.6541666666666667,1,0,0,1,0
332,374,456,331,0.5181623931623932,0.75,1,0,0,1,0
297,383,424,326,0.5604575163398693,0.653103448275862,1,0,0,1,0
271,395,401,335,0.595979020979021,0.6128205128205129,1,0,0,1,0
234,383,375,338,0.6173941798941799,0.6436363636363637,1,0,0,1,0
233,391,362,340,0.5548941798941799,0.6755952380952381,1,0,0,1,0
253,390,381,329,0.5772727272727273,0.6266666666666667,1,0,0,1,0
269,385,394,334,0.5365351629502573,0.6933333333333334,1,0,0,1,0
297,380,425,325,0.6013471177944862,0.6518518518518519,1,0,0,1,0
329,372,457,325,0.5697167755991286,0.6233974358974359,1,0,0,1,0
395,378,520,338,0.6133760107816711,0.64,1,0,0,1,0
425,379,557,347,0.573867478025693,0.6904761904761905,1,0,0,1,0
468,371,593,347,0.6208576998050682,0.6385869565217391,1,0,0,1,0
482,372,613,357,0.5350274725274725,0.6595238095238095,1,0,0,1,0
510,385,643,383,0.5478204294079375,0.7071428571428571,1,0,0,1,0
530,394,665,400,0.5635964912280702,0.6260869565217391,1,0,0,1,0
568,396,704,412,0.5894213909994155,0.5993589743589745,1,0,0,1,0
579,368,712,385,0.5561101028433152,0.6260869565217391,1,0,0,1,0
568,351,700,360,0.5614035087719298,0.6742424242424242,1,0,0,1,0
556,342,687,342,0.5603448275862069,0.6887351778656126,1,0,0,1,0
540,345,669,330,0.5401002506265664,0.7857142857142857,1,0,0,1,0
521,345,656,324,0.509090909090909,0.7321428571428572,1,0,0,1,0
513,366,641,325,0.5238791423001949,0.7186609686609686,1,0,0,1,0
496,379,622,332,0.565180102915952,0.6987179487179487,1,0,0,1,0
480,385,610,341,0.5419191919191919,0.6628205128205128,1,0,0,1,0
483,376,616,337,0.5471698113207547,0.6661538461538461,1,0,0,1,0
517,354,645,331,0.641025641025641,0.5845238095238096,1,0,0,1,0
565,349,693,348,0.5582792207792208,0.7272727272727273,1,0,0,1,0
583,355,712,363,0.5865319865319865,0.6934210526315789,1,0,0,1,0
596,361,724,372,0.5813492063492063,0.6304347826086956,1,0,0,1,0
606,366,735,382,0.5868686868686869,0.5876923076923077,1,0,0,1,0
618,376,749,399,0.5803571428571428,0.5508333333333333,1,0,0,1,0
622,378,755,403,0.6666666666666667,0.6339869281045751,1,0,0,1,0
626,365,754,397,0.5852272727272727,0.5692307692307692,1,0,0,1,0
617,360,743,383,0.5908925979680697,0.8181818181818182,1,0,0,1,0
602,358,726,378,0.5480769230769231,0.6818181818181818,1,0,0,1,0
583,359,704,371,0.5454545454545454,0.6842105263157895,1,0,0,1,0
533,361,652,359,0.46421663442940037,0.5357142857142857,1,0,0,1,0
444,367,571,351,0.463265306122449,0.59375,1,0,0,1,0
336,370,468,347,0.49909090909090903,0.7196969696969697,1,0,0,1,0
289,374,417,345,0.5260989010989011,0.743421052631579,1,0,0,1,0
232,382,357,346,0.5680769230769231,0.7010869565217391,1,0,0,1,0
189,411,310,356,0.5659183673469388,0.6799999999999999,1,0,0,1,0
145,417,267,362,0.59125,0.6217948717948718,1,0,0,1,0
120,426,237,372,0.6219851576994434,0.6145484949832776,1,0,0,1,0
122,429,233,373,0.5597222222222222,0.6369047619047619,1,0,0,1,0
158,427,285,362,0.5924880590534085,0.6071428571428572,1,0,0,1,0
225,391,336,339,0.5497584541062801,0.6488095238095238,1,0,0,1,0
268,380,404,325,0.5196078431372548,0.6586538461538461,1,0,0,1,0
348,363,474,321,0.6111111111111112,0.577391304347826,1,0,0,1,0
398,341,538,317,0.5513425253991291,0.6842105263157894,1,0,0,1,0
583,321,716,328,0.6261355695317959,1.0,1,0,0,1,0
656,318,794,333,0.5700159489633174,0.7083333333333333,1,0,0,1,0
720,319,860,345,0.5828460038986355,0.6203007518796992,1,0,0,1,0
846,328,987,383,0.6340799031476998,0.7096560846560847,1,0,0,1,0
884,336,1020,393,0.7395833333333333,0.7272727272727273,1,0,0,1,0
909,345,1044,415,0.6387987012987013,0.6296526054590571,1,0,0,1,0
911,346,1044,420,0.6490902964959568,0.6102941176470589,1,0,0,1,0
883,333,1014,404,0.7553191489361701,0.7307692307692308,1,0,0,1,0
837,326,966,394,0.6658200290275762,0.5620347394540943,1,0,0,1,0
783,327,905,381,0.9119318181818181,0.7572727272727273,1,0,0,1,0
742,324,870,374,0.7745833333333333,0.7826086956521738,1,0,0,1,0
691,313,821,358,0.5740740740740741,0.7291666666666666,1,0,0,1,0
649,311,781,344,0.6182873730043541,0.8603896103896104,1,0,0,1,0
605,310,737,334,0.5974842767295597,0.9110671936758893,1,0,0,1,0
561,310,694,322,0.5838206627680311,0.6956521739130435,1,0,0,1,0
528,313,659,315,0.5806878306878307,0.7032163742690059,1,0,0,1,0
493,317,625,312,0.595979020979021,0.7017543859649122,1,0,0,1,0
458,321,591,312,0.5445969125214408,0.7280701754385965,1,0,0,1,0
432,335,563,316,0.5852272727272727,0.7104743083003953,1,0,0,1,0
398,351,527,318,0.5564322469982848,0.6725,1,0,0,1,0
371,367,496,324,0.5983577917540182,0.6316666666666667,1,0,0,1,0
340,375,464,328,0.5835294117647059,0.6162962962962963,1,0,0,1,0
314,386,433,333,0.5436692506459948,0.6521739130434783,1,0,0,1,0
289,409,403,347,0.5850951374207187,0.5849358974358975,1,0,0,1,0
355,393,466,335,0.549889135254989,0.6476923076923078,1,0,0,1,0
448,381,556,336,0.6268958543983822,0.5772727272727273,1,0,0,1,0
488,375,591,339,0.6785714285714286,0.5891812865497076,1,0,0,1,0
517,373,625,349,0.6297872340425532,0.8157894736842105,1,0,0,1,0
533,366,641,351,0.6369565217391304,0.8125,1,0,0,1,0
547,366,656,357,0.5955615942028986,0.6944444444444444,1,0,0,1,0
554,364,667,362,0.6012500000000001,0.6944444444444444,1,0,0,1,0
561,366,676,364,0.573921568627451,0.6578947368421053,1,0,0,1,0
566,361,684,361,0.5882352941176471,0.6657894736842105,1,0,0,1,0
568,361,691,363,0.5688275310124049,0.9666666666666667,1,0,0,1,0
556,361,677,361,0.3113330438558402,1.2833333333333332,1,0,0,1,0
560,339,700,336,0.5915242165242165,0.7395833333333333,1,0,0,1,0
562,327,696,324,0.5648820326678765,0.6190476190476191,1,0,0,1,0
561,317,699,314,0.5672413793103448,0.6277056277056277,1,0,0,1,0
549,292,708,285,0.5595866819747417,0.6041666666666667,1,0,0,1,0
548,288,708,280,0.556338028169014,0.6201923076923077,1,0,0,1,0
544,286,710,278,0.5522342995169083,0.6201923076923077,1,0,0,1,0
542,287,710,278,0.5478487362531352,0.5847578347578347,1,0,0,1,0
540,294,708,283,0.5285714285714286,0.5107692307692309,1,0,0,1,0
538,309,702,296,0.5463768115942029,0.5608974358974359,1,0,0,1,0
537,313,694,300,0.5703619909502262,0.6060869565217392,1,0,0,1,0
536,315,690,304,0.5684185606060606,0.5626086956521739,1,0,0,1,0
536,321,686,308,0.575652841781874,0.6117424242424242,1,0,0,1,0
538,326,682,315,0.5687466948704389,0.6086956521739131,1,0,0,1,0
538,334,679,322,0.5723261250730567,0.5657894736842105,1,0,0,1,0
539,341,675,332,0.5892857142857143,0.7058823529411765,1,0,0,1,0
533,345,669,336,0.5272727272727272,0.72953216374269,1,0,0,1,0
537,351,665,340,0.5685185185185185,0.675,1,0,0,1,0
539,355,664,346,0.5673076923076923,0.7032163742690059,1,0,0,1,0
544,356,665,348,0.5769230769230769,0.6921052631578948,1,0,0,1,0
549,356,666,349,0.5790316126450581,0.7032163742690059,1,0,0,1,0
554,358,666,351,0.5873724489795918,0.7140522875816994,1,0,0,1,0
566,361,677,362,0.560858585858586,0.7595238095238095,1,0,0,1,0
575,365,683,370,0.5795454545454546,0.7928571428571429,1,0,0,1,0
573,368,680,373,0.6111111111111112,0.7058823529411765,1,0,0,1,0
574,369,681,373,0.625,0.775,1,0,0,1,0
603,369,710,371,0.6222222222222222,0.775,1,0,0,1,0
616,368,723,370,0.5918131359851989,0.7279411764705883,1,0,0,1,0
622,370,729,371,0.5978260869565217,0.7279411764705883,1,0,0,1,0
633,371,742,373,0.5760869565217391,0.7083333333333333,1,0,0,1,0
646,368,755,374,0.5802497687326549,0.7140522875816994,1,0,0,1,0
650,369,760,373,0.605072463768116,0.75,1,0,0,1,0
651,369,761,375,0.6055253623188406,0.7352941176470589,1,0,0,1,0
648,371,759,384,0.607565011820331,0.6842105263157895,1,0,0,1,0
647,373,757,391,0.6015263644773358,0.7222222222222222,1,0,0,1,0
652,370,760,393,0.6055253623188406,0.7032163742690059,1,0,0,1,0
659,367,769,391,0.6232654949121184,0.7017543859649122,1,0,0,1,0
667,357,779,387,0.5946557971014492,0.575,1,0,0,1,0
676,351,791,378,0.6382978723404256,0.5868421052631578,1,0,0,1,0
691,342,807,369,0.6777777777777778,0.7145833333333333,1,0,0,1,0
708,334,824,367,0.6521739130434783,0.652046783625731,1,0,0,1,0
717,327,837,363,0.6458333333333333,0.6960526315789474,1,0,0,1,0
728,317,849,355,0.5980392156862746,0.6159420289855072,1,0,0,1,0
727,307,853,339,0.5927601809954751,0.6904761904761905,1,0,0,1,0
723,299,853,328,0.5803571428571428,0.6515151515151515,1,0,0,1,0
714,296,848,314,0.5723261250730567,0.5916666666666667,1,0,0,1,0
703,298,840,302,0.5791407574901074,0.6742424242424242,1,0,0,1,0
694,300,835,292,0.5687466948704389,0.6669960474308301,1,0,0,1,0
686,304,830,288,0.5397849462365591,0.5676923076923077,1,0,0,1,0
687,320,829,288,0.538135593220339,0.7391304347826086,1,0,0,1,0
691,331,832,287,0.5077586206896552,0.6584880636604774,1,0,0,1,0
691,335,831,286,0.5160919540229885,0.5890083632019116,1,0,0,1,0
685,341,816,283,0.5475181598062954,0.5603448275862069,1,0,0,1,0
668,350,796,285,0.5522875816993464,0.6358620689655172,1,0,0,1,0
630,358,757,294,0.5085185185185186,0.6158620689655172,1,0,0,1,0
573,371,693,305,0.4899959983993597,0.43517241379310345,1,0,0,1,0
517,385,631,319,0.5765957446808511,0.3861607142857143,1,0,0,1,0
468,397,581,326,0.4870801033591732,0.6544227886056971,1,0,0,1,0
435,410,548,338,0.5833333333333333,0.6018518518518519,1,0,0,1,0
453,360,564,354,0.9061461794019934,0.5652173913043479,1,0,0,1,0
412,370,535,321,0.5595833333333333,0.6341666666666668,1,0,0,1,0
441,359,562,317,0.5862005179430263,0.6153846153846154,1,0,0,1,0
461,344,590,313,0.5638078902229846,0.6666666666666667,1,0,0,1,0
472,337,608,312,0.5308441558441558,0.6887351778656126,1,0,0,1,0
496,335,628,318,0.54590395480226,0.717391304347826,1,0,0,1,0
516,328,649,320,0.6274509803921569,0.6476608187134503,1,0,0,1,0
531,323,664,321,0.5857865001486768,0.7071428571428571,1,0,0,1,0
553,314,687,326,0.6029761904761906,0.625,1,0,0,1,0
582,315,717,332,0.5928571428571429,0.6521739130434783,1,0,0,1,0
603,312,738,333,0.5854891465953018,0.681159420289855,1,0,0,1,0
634,308,770,333,0.6242424242424243,0.6877470355731226,1,0,0,1,0
659,301,794,343,0.5871305418719213,0.655,1,0,0,1,0
674,304,810,346,0.5867003367003367,0.681159420289855,1,0,0,1,0
691,302,826,354,0.6269063180827887,0.7424749163879598,1,0,0,1,0
708,304,842,360,0.6561224489795918,0.7974308300395256,1,0,0,1,0
722,306,854,370,0.606140350877193,0.5150862068965517,1,0,0,1,0
720,308,850,367,0.6009490940465919,0.5695216907675195,1,0,0,1,0
690,307,824,355,0.568242640499554,0.625,1,0,0,1,0
673,306,811,340,0.6101190476190477,0.7391304347826086,1,0,0,1,0
650,303,788,328,0.5802631578947368,0.6041666666666667,1,0,0,1,0
617,305,756,313,0.5978959672706019,0.6095238095238096,1,0,0,1,0
585,313,721,307,0.5638515488018703,0.6136363636363636,1,0,0,1,0
562,323,697,307,0.5867003367003367,0.7309523809523809,1,0,0,1,0
526,341,656,310,0.5672077922077922,0.625,1,0,0,1,0
499,346,630,312,0.5697167755991286,0.6086956521739131,1,0,0,1,0
474,368,598,321,0.5682277628032345,0.5992592592592593,1,0,0,1,0
452,381,571,326,0.640188679245283,0.5629629629629629,1,0,0,1,0
425,395,545,333,0.5646808510638298,0.625,1,0,0,1,0
401,406,518,341,0.5245197168857432,0.6372126436781609,1,0,0,1,0
389,381,503,340,0.34402173913043477,0.7334096109839817,1,0,0,1,0
367,381,487,317,0.5122222222222221,0.549655172413793,1,0,0,1,0
399,377,518,322,0.5049019607843137,0.4855769230769231,1,0,0,1,0
441,379,568,339,0.5437192118226601,0.5854700854700855,1,0,0,1,0
484,363,618,333,0.5640133171912833,0.4916666666666667,1,0,0,1,0
521,334,658,319,0.604679802955665,0.5790513833992095,1,0,0,1,0
558,309,695,304,0.5692733990147784,0.725,1,0,0,1,0
595,286,730,291,0.5834899749373434,0.6228070175438596,1,0,0,1,0
632,281,768,293,0.5836466165413534,0.625,1,0,0,1,0
668,295,804,313,0.5423728813559322,0.5533596837944664,1,0,0,1,0
708,307,848,329,0.5593220338983051,0.625,1,0,0,1,0
786,299,926,327,0.5775862068965517,0.5942028985507246,1,0,0,1,0
817,295,959,321,0.5964912280701755,0.6950757575757576,1,0,0,1,0
843,287,980,313,0.5384615384615384,0.7450980392156863,1,0,0,1,0
861,288,1003,318,0.588206627680312,0.740530303030303,1,0,0,1,0
859,294,999,332,0.5423728813559322,0.6394230769230769,1,0,0,1,0
838,302,978,338,0.5220810647307925,0.6432806324110671,1,0,0,1,0
804,314,946,341,0.5952922077922078,0.6287878787878788,1,0,0,1,0
763,331,903,349,0.5597680642283676,0.7246376811594203,1,0,0,1,0
728,333,863,344,0.5564125831820932,0.6521739130434783,1,0,0,1,0
697,326,830,329,0.5446428571428572,0.525,1,0,0,1,0
663,324,796,314,0.574718045112782,0.8171052631578948,1,0,0,1,0
630,312,762,306,0.5896226415094339,0.5950292397660819,1,0,0,1,0
569,346,695,314,0.5990909090909091,0.6666666666666666,1,0,0,1,0
542,365,668,327,0.5312937062937063,0.5541666666666667,1,0,0,1,0
527,382,653,345,0.5291666666666667,0.8192640692640694,1,0,0,1,0
507,392,636,349,0.5996226415094339,0.5977777777777777,1,0,0,1,0
490,386,613,340,0.5772058823529411,0.5523076923076923,1,0,0,1,0
450,348,591,328,0.5314285714285715,0.52,1,0,0,1,0
447,364,571,324,0.5852907200616095,0.5978260869565217,1,0,0,1,0
426,355,556,322,0.6133333333333333,0.6739130434782609,1,0,0,1,0
408,353,540,327,0.5852907200616095,0.7045454545454546,1,0,0,1,0
387,350,520,331,0.5705064548162859,0.698051948051948,1,0,0,1,0
361,347,498,340,0.5656512605042017,0.7388888888888889,1,0,0,1,0
348,357,479,348,0.6175455116133082,0.6666666666666667,1,0,0,1,0
333,355,464,352,0.6439920556107249,0.6921052631578948,1,0,0,1,0
320,358,452,359,0.6304764950431724,0.6845238095238095,1,0,0,1,0
305,369,437,374,0.629472999349382,0.7184210526315788,1,0,0,1,0
302,378,435,381,0.5967432950191571,0.6934210526315789,1,0,0,1,0
315,367,453,371,0.594187675070028,0.6944444444444444,1,0,0,1,0
338,364,475,363,0.5873882820258193,0.7140522875816994,1,0,0,1,0
358,359,496,355,0.5807486631016043,0.6966911764705883,1,0,0,1,0
387,364,523,349,0.5436720142602496,0.5272727272727272,1,0,0,1,0
451,368,580,352,0.6071428571428571,0.6225296442687747,1,0,0,1,0
540,336,669,332,0.5978391356542617,0.5294117647058824,1,0,0,1,0
562,326,696,327,0.5196969696969697,0.6842105263157895,1,0,1,0,0
559,330,690,332,0.4424711596842744,0.7368421052631579,1,0,1,0,0
553,333,686,330,0.48533724340175954,0.743421052631579,1,0,1,0,0
541,336,674,324,0.5204545454545455,0.7105263157894737,1,0,1,0,0
529,338,658,323,0.4457946913975056,0.725,1,0,1,0,0
518,345,647,322,0.48065238247521586,0.7142857142857143,1,0,1,0,0
507,348,637,321,0.4602564102564103,0.6956521739130435,1,0,1,0,0
503,352,633,323,0.49154834347532117,0.6887351778656126,1,0,1,0,0
507,356,632,326,0.47115384615384615,0.7114624505928854,1,0,1,0,0
510,351,639,321,0.4546991210277215,0.7142857142857142,1,0,1,0,0
527,347,654,324,0.48292765382014874,0.7071428571428571,1,0,1,0,0
537,340,666,323,0.4881675727534378,0.6833333333333333,1,0,1,0,0
548,335,678,325,0.5108490566037736,0.6921052631578948,1,0,1,0,0
551,337,681,326,0.5155100735529261,0.6821428571428572,1,0,1,0,0
542,340,672,328,0.5153846153846154,0.6833333333333333,1,0,1,0,0
532,347,662,327,0.5019556714471969,0.6904761904761905,1,0,1,0,0
521,353,650,326,0.48839522546419095,0.6679841897233202,1,0,1,0,0
513,357,639,327,0.4797745358090186,0.7045454545454546,1,0,1,0,0
507,357,633,325,0.48411088573360384,0.6590909090909091,1,0,1,0,0
511,348,642,322,0.4631578947368421,0.725,1,0,1,0,0
524,348,652,327,0.4797745358090186,0.675,1,0,1,0,0
532,346,663,337,0.5099729546991211,0.6944444444444444,1,0,1,0,0
563,340,693,330,0.5431034482758621,0.6754385964912281,1,0,1,0,0
595,341,724,325,0.4878205128205128,0.6428571428571428,1,0,1,0,0
622,340,750,321,0.48724137931034484,0.7105263157894737,1,0,1,0,0
640,343,767,324,0.5247590561648388,0.6666666666666666,1,0,1,0,0
643,348,771,333,0.5333333333333333,0.6833333333333333,1,0,1,0,0
644,348,773,332,0.5316666666666667,0.6515151515151515,1,0,1,0,0
655,344,782,324,0.528135593220339,0.6904761904761905,1,0,1,0,0
669,347,794,329,0.5107697740112994,0.675,1,0,1,0,0
676,350,806,335,0.48799435028248583,0.7042606516290727,1,0,1,0,0
685,358,813,337,0.5234297108673978,0.6452569169960474,1,0,1,0,0
689,351,819,332,0.508135593220339,0.6666666666666666,1,0,1,0,0
694,348,819,324,0.5098684210526315,0.6590909090909091,1,0,1,0,0
703,353,829,331,0.5003531073446328,0.7083333333333333,1,0,1,0,0
707,358,836,338,0.512743628185907,0.7832080200501252,1,0,1,0,0
702,358,836,339,0.492816091954023,0.7,1,0,1,0,0
700,355,831,334,0.47908163265306125,0.6833333333333333,1,0,1,0,0
701,354,832,332,0.47798972853998534,0.6904761904761905,1,0,1,0,0
698,349,824,325,0.4936274509803922,0.6696428571428572,1,0,1,0,0
663,354,793,333,0.5061919504643962,0.6515151515151515,1,0,1,0,0
621,353,750,336,0.4821428571428571,0.7602339181286549,1,0,1,0,0
587,348,715,331,0.47430696416497636,0.7,1,0,1,0,0
561,349,692,331,0.47785714285714287,0.7071428571428571,1,0,1,0,0
529,351,662,341,0.5040266106442577,0.814327485380117,1,0,1,0,0
491,357,625,344,0.45785714285714285,0.7447368421052631,1,0,1,0,0
480,353,609,336,0.49365647364996745,0.7,1,0,1,0,0
460,352,588,333,0.5061919504643962,0.7309523809523809,1,0,1,0,0
431,356,562,347,0.4732142857142857,0.736842105263158,1,0,1,0,0
406,367,535,348,0.47939560439560436,0.6521739130434783,1,0,1,0,0
390,344,519,328,0.49070175438596486,0.7558479532163742,1,0,1,0,0
376,359,501,337,0.5382456140350877,0.7171052631578947,1,0,1,0,0
360,360,483,349,0.47949709864603485,0.7777777777777778,1,0,1,0,0
338,361,459,341,0.47916666666666663,0.7894736842105263,1,0,1,0,0
323,360,443,339,0.48958333333333337,0.7697368421052632,1,0,1,0,0
322,355,442,346,0.5328480776409108,0.7777777777777778,1,0,1,0,0
322,380,439,359,0.49628127112914133,0.7380952380952381,1,0,1,0,0
309,355,426,341,0.5188492063492064,0.7434640522875817,1,0,1,0,0
293,351,413,335,0.475421863536317,0.7368421052631579,1,0,1,0,0
276,356,398,336,0.5036094224924013,0.7507739938080495,1,0,1,0,0
246,354,371,338,0.5255102040816326,0.7712418300653594,1,0,1,0,0
242,353,367,334,0.46847414880201765,0.7321428571428572,1,0,1,0,0
249,352,373,332,0.5015508684863523,0.7380952380952381,1,0,1,0,0
252,351,382,335,0.4852941176470588,0.7894736842105263,1,0,1,0,0
274,346,403,330,0.4627438439398785,0.75,1,0,1,0,0
305,347,431,331,0.4810568295114656,0.7697368421052632,1,0,1,0,0
317,347,448,338,0.4852941176470588,0.7368421052631579,1,0,1,0,0
335,354,463,342,0.4627438439398785,0.743421052631579,1,0,1,0,0
358,348,489,336,0.4967857142857143,0.7573529411764706,1,0,1,0,0
378,362,504,349,0.45434227330779053,0.7445887445887446,1,0,1,0,0
392,367,516,355,0.4780288763339611,0.7309523809523809,1,0,1,0,0
398,343,529,342,0.4956140350877193,0.7368421052631579,1,0,1,0,0
420,354,546,344,0.4525283797729618,0.7558479532163742,1,0,1,0,0
435,367,564,355,0.4835434173669468,0.6981424148606811,1,0,1,0,0
452,373,579,361,0.5117111255692908,0.6821428571428572,1,0,1,0,0
459,366,586,356,0.511204481792717,0.725,1,0,1,0,0
470,360,596,354,0.5031512605042017,0.675,1,0,1,0,0
480,362,607,367,0.5026990553306343,0.6921052631578948,1,0,1,0,0
492,360,618,373,0.54437564499484,0.7105263157894737,1,0,1,0,0
501,355,627,371,0.5382014874915483,0.7,1,0,1,0,0
497,353,622,362,0.530812324929972,0.7,1,0,1,0,0
490,357,616,356,0.507554945054945,0.675,1,0,1,0,0
483,363,607,350,0.4974200206398349,0.7105263157894737,1,0,1,0,0
474,369,599,347,0.4751748251748251,0.7321428571428572,1,0,1,0,0
458,363,586,341,0.49334733893557425,0.7694805194805194,1,0,1,0,0
445,369,571,340,0.4671474358974359,0.8071428571428572,1,0,1,0,0
440,377,561,340,0.48589981447124303,0.7083333333333333,1,0,1,0,0
446,367,563,337,0.5018939393939393,0.6739130434782609,1,0,1,0,0
454,348,573,329,0.493006993006993,0.75,1,0,1,0,0
458,307,581,315,0.44093519278096804,0.7003676470588236,1,0,1,0,0
485,321,591,314,0.5290697674418605,0.96875,1,0,1,0,0
495,314,605,308,0.6062471500227997,1.0285714285714285,1,0,1,0,0
495,314,607,308,0.6268181818181818,0.9625,1,0,1,0,0
488,324,596,317,0.533598805375809,1.0666666666666667,1,0,1,0,0
482,342,599,327,0.5076744186046511,0.6888544891640866,1,0,1,0,0
478,352,593,341,0.4293205654354765,0.8375,1,0,1,0,0
479,370,597,353,0.5167224080267558,0.7647058823529411,1,0,1,0,0
476,389,595,371,0.5124716553287982,0.6947368421052631,1,0,1,0,0
469,402,594,388,0.481859410430839,0.7105263157894737,1,0,1,0,0
465,421,590,408,0.4489335520918786,0.675,1,0,1,0,0
463,432,586,421,0.5136363636363637,0.6590909090909091,1,0,1,0,0
465,434,592,422,0.45959595959595956,0.7129186602870814,1,0,1,0,0
462,415,593,409,0.5010964912280702,0.6287878787878788,1,0,1,0,0
469,409,596,393,0.49834491890102617,0.6117424242424242,1,0,1,0,0
475,401,602,387,0.5064805583250249,0.6897233201581028,1,0,1,0,0
477,396,604,383,0.4974200206398349,0.7083333333333333,1,0,1,0,0
475,380,605,370,0.47781217750258,0.6904761904761905,1,0,1,0,0
480,370,607,358,0.5114709851551957,0.6363636363636364,1,0,1,0,0
484,361,609,348,0.5159958720330238,0.7083333333333333,1,0,1,0,0
488,363,615,348,0.503411306042885,0.698051948051948,1,0,1,0,0
490,365,616,350,0.48957298907646474,0.6452569169960474,1,0,1,0,0
491,369,617,356,0.4942722371967655,0.6904761904761905,1,0,1,0,0
497,367,624,357,0.49365647364996745,0.6595238095238095,1,0,1,0,0
514,361,641,361,0.4902350215160543,0.6842105263157895,1,0,1,0,0
528,358,658,364,0.49872286079182626,0.6861111111111111,1,0,1,0,0
535,357,665,370,0.5121832358674464,0.675,1,0,1,0,0
542,354,670,377,0.49834491890102617,0.6666666666666666,1,0,1,0,0
548,353,674,381,0.5271012006861063,0.6515151515151515,1,0,1,0,0
550,355,677,384,0.5623342175066313,0.6442687747035574,1,0,1,0,0
553,353,678,386,0.5259847732538894,0.6666666666666666,1,0,1,0,0
552,351,677,386,0.5172413793103448,0.6594202898550725,1,0,1,0,0
