left_x,left_y,right_x,right_y,horizontalRatio,verticalRatio,cursor_x,cursor_y
569,282,667,272,0.5642303433001108,0.6791666666666667,1188.03515625,86.296875
571,282,669,273,0.5761351052048727,0.6791666666666667,1099.984375,102.734375
573,283,670,274,0.5858879492600423,0.6880952380952381,983.08984375,144.66796875
578,283,674,276,0.5952380952380952,0.7104166666666667,749.3828125,156.2578125
579,283,677,277,0.6071428571428572,0.7333333333333333,749.3828125,156.2578125
582,283,680,277,0.6162790697674418,0.7238095238095238,680.67578125,159.72265625
591,287,691,283,0.6046511627906976,0.65625,603.25,186.44140625
596,286,694,283,0.6121262458471761,0.7,550.640625,258.34375
600,284,699,280,0.6121262458471761,0.6333333333333333,480.828125,224.5
602,283,700,282,0.6162790697674418,0.7083333333333333,417.69140625,203.55859375
604,283,703,283,0.6359357696566998,0.7333333333333333,359.69140625,169.671875
604,284,704,282,0.6359357696566998,0.7083333333333333,338.32421875,123.796875
605,282,703,279,0.6315938740782756,0.6333333333333333,338.32421875,123.796875
610,281,708,281,0.6199659671015315,0.7008928571428572,316.29296875,93.58984375
615,282,714,280,0.647563676633444,0.7,283.9375,71.69921875
613,281,712,282,0.652056277056277,0.7678571428571428,188.1875,93.30859375
611,283,710,282,0.6591915836101883,0.7083333333333333,103.6015625,276.8671875
613,284,713,283,0.6710963455149501,0.675,111.68359375,360.80078125
613,284,713,285,0.652056277056277,0.775,125.8046875,411.37109375
611,284,711,285,0.6726718403547671,0.7416666666666667,125.8046875,411.37109375
611,285,711,285,0.6672832980972516,0.71875,112.52734375,536.76171875
611,285,711,287,0.663961038961039,0.775,127.39453125,578.01171875
610,287,709,287,0.647563676633444,0.7678571428571428,121.93359375,653.5234375
609,288,708,288,0.6406926406926408,0.7928571428571429,90.01171875,670.4765625
610,288,711,287,0.675865800865801,0.7461538461538462,85.80859375,680.57421875
612,289,712,288,0.663961038961039,0.7571428571428571,47.77734375,738.65625
613,289,713,290,0.6798071469086784,0.7928571428571429,28.43359375,709.796875
613,288,713,290,0.675865800865801,0.7512820512820513,38.13671875,652.3671875
613,289,712,290,0.6676120249574589,0.7928571428571429,90.39453125,619.31640625
611,290,711,291,0.6525974025974026,0.7857142857142857,147.60546875,635.44140625
610,291,709,292,0.6591915836101883,0.7416666666666667,227.0234375,645.05078125
608,291,707,291,0.6631823461091754,0.7,305.87890625,576.58984375
603,291,703,290,0.6478405315614618,0.7774725274725275,305.87890625,576.58984375
601,292,700,289,0.6406926406926408,0.7571428571428571,371.953125,555.5
598,292,698,290,0.624031007751938,0.7416666666666667,429.70703125,573.4375
594,293,694,290,0.627906976744186,0.7333333333333333,493.15625,564.61328125
592,292,691,288,0.6356589147286822,0.7666666666666666,549.6640625,514.2578125
586,288,686,283,0.6124031007751938,0.7802197802197802,550.4921875,512.48046875
579,288,677,281,0.639082462253194,0.7104166666666667,602.54296875,533.83984375
574,290,672,281,0.6309523809523809,0.7666666666666666,659.16015625,544.6640625
573,290,672,282,0.627906976744186,0.7857142857142857,705.93359375,514.59765625
573,291,671,283,0.6004983388704319,0.8,766.91015625,508.54296875
571,290,669,282,0.6121262458471761,0.7857142857142857,840.9609375,548.76171875
572,290,670,283,0.6121262458471761,0.7928571428571429,907.0546875,541.09375
571,291,669,281,0.58859357696567,0.7,915.109375,529.7109375
569,289,668,282,0.569767441860465,0.7595238095238095,994.86328125,534.953125
568,290,666,282,0.5795454545454546,0.7333333333333333,1059.84765625,516.93359375
561,287,657,276,0.5296234772978959,0.7333333333333334,1095.05078125,461.578125
560,284,658,272,0.5642303433001108,0.65625,1125.5,435.51953125
561,284,657,275,0.5409745293466224,0.7666666666666666,1131.8515625,434.72265625
561,286,658,277,0.5581395348837209,0.75,1171.63671875,423.78125
556,287,654,275,0.5833333333333334,0.7666666666666666,1175.12890625,396.22265625
563,284,663,276,0.5775261324041812,0.7595238095238095,1153.29296875,379.65625
568,284,667,275,0.569767441860465,0.7571428571428571,1110.04296875,308.34765625
568,283,667,275,0.5656213704994193,0.7104166666666667,1104.83984375,214.80859375
568,284,666,275,0.5595238095238095,0.75,1081.03515625,176.375
569,283,667,275,0.5642303433001108,0.7595238095238095,1064.83203125,167.51953125
570,283,669,273,0.5813953488372092,0.65625,998.1328125,141.3828125
570,284,668,273,0.5534330011074198,0.6785714285714286,919.7265625,119.9921875
572,284,670,274,0.5877630121816169,0.6333333333333333,908.33203125,119.9921875
573,284,671,276,0.6071428571428572,0.75,831.47265625,130.1484375
574,284,673,277,0.6046511627906976,0.7595238095238095,735.39453125,164.5625
575,285,674,277,0.6162790697674418,0.7261904761904762,676.7265625,160.6171875
576,284,675,278,0.6210359408033828,0.7416666666666667,602.60546875,161.72265625
576,285,676,278,0.6162790697674418,0.7595238095238095,545.0546875,151.1171875
579,285,678,278,0.627906976744186,0.7366071428571428,505.6328125,113.45703125
581,285,680,279,0.627906976744186,0.7238095238095238,476.08984375,109.7109375
596,283,694,278,0.6237541528239203,0.6166666666666667,397.328125,80.4296875
598,282,696,280,0.6190476190476191,0.64375,397.328125,77.6953125
596,282,695,279,0.6121262458471761,0.6880952380952381,351.2109375,73.0
596,281,696,281,0.6260981912144703,0.7595238095238095,290.4453125,61.5
599,282,698,281,0.6440274841437632,0.7595238095238095,273.07421875,56.02734375
600,282,699,281,0.6295454545454545,0.7333333333333333,248.80859375,32.67578125
601,282,701,281,0.6556553911205074,0.7,248.109375,32.67578125
601,281,701,281,0.6525974025974026,0.7333333333333333,166.3984375,32.67578125
601,281,702,280,0.663961038961039,0.6770833333333333,137.7265625,42.0703125
602,282,701,282,0.652056277056277,0.6651785714285714,112.01171875,97.63671875
604,283,704,282,0.6525974025974026,0.7238095238095238,84.875,140.88671875
607,284,706,284,0.6840354767184036,0.7416666666666667,59.37109375,193.88671875
605,284,705,282,0.6682539682539683,0.7333333333333334,106.87109375,274.36328125
603,285,703,281,0.6872294372294372,0.6416666666666666,105.7734375,347.09765625
602,285,702,284,0.663961038961039,0.7416666666666667,93.94921875,372.65625
605,285,705,285,0.647563676633444,0.7416666666666667,93.94921875,372.65625
610,284,710,285,0.6599483204134367,0.7928571428571429,61.49609375,441.39453125
608,281,710,280,0.6786469344608879,0.675,45.21484375,558.05859375
604,280,708,282,0.6789112050739958,0.7928571428571429,71.1484375,594.5078125
602,281,705,283,0.6522727272727273,0.7928571428571429,101.2734375,584.43359375
599,281,703,282,0.6590909090909092,0.7416666666666667,101.2734375,584.19921875
597,280,701,280,0.6788537549407114,0.7666666666666666,102.2265625,562.03515625
595,278,698,278,0.6520202020202019,0.7416666666666667,96.6171875,526.296875
589,274,687,277,0.5952020202020203,0.5854166666666667,91.6328125,493.62109375
583,276,687,275,0.6633838383838384,0.46875,95.59765625,487.5
572,283,672,275,0.6818181818181818,0.6166666666666667,115.9375,455.30859375
573,280,673,276,0.5954545454545455,0.5,423.56640625,382.8359375
567,281,668,276,0.6,0.45208333333333334,527.86328125,357.25
563,282,671,276,0.6222222222222222,0.5165441176470589,553.05078125,354.3515625
